,arrival_icao,flight_number,status,departure_airport,scheduled_time,terminal,aircraft_model,airline,departure_icao,departure_iata
1924,EDDF,RO 301,Expected,Bucharest,2022-06-16 10:15:00+02:00,2,Boeing 737-800,TAROM,LROP,OTP
1925,EDDF,LH 1419,Expected,Bucharest,2022-06-16 15:15:00+02:00,1,Airbus A320 NEO,Lufthansa,LROP,OTP
1926,EDDF,LH 1421,Expected,Bucharest,2022-06-16 20:10:00+02:00,1,Airbus A319,Lufthansa,LROP,OTP
1927,EDDF,LX 1082,Expected,Geneva,2022-06-16 12:05:00+02:00,1,BCS3,SWISS,LSGG,GVA
1928,EDDF,LH 1217,Expected,Geneva,2022-06-16 15:15:00+02:00,1,Bombardier CRJ900,Lufthansa,LSGG,GVA
1929,EDDF,LX 1086,Expected,Geneva,2022-06-16 19:55:00+02:00,1,BCS3,SWISS,LSGG,GVA
1930,EDDF,LH 1185,Expected,Zurich,2022-06-16 10:35:00+02:00,1,Airbus A320,Lufthansa,LSZH,ZRH
1931,EDDF,LH 1187,Expected,Zurich,2022-06-16 12:15:00+02:00,1,Airbus A320 (Sharklets),Lufthansa,LSZH,ZRH
1932,EDDF,LH 1191,Expected,Zurich,2022-06-16 15:40:00+02:00,1,Embraer 190,Lufthansa,LSZH,ZRH
1933,EDDF,LH 1197,Expected,Zurich,2022-06-16 19:05:00+02:00,1,Airbus A320 (sharklets),Lufthansa,LSZH,ZRH
1934,EDDF,XQ 144,Expected,Antalya,2022-06-16 10:35:00+02:00,1,Boeing 737-800,SunExpress,LTAI,AYT
1935,EDDF,PC 5035,Expected,Antalya,2022-06-16 13:30:00+02:00,2,Airbus A320,Pegasus,LTAI,AYT
1936,EDDF,XQ 142,Expected,Antalya,2022-06-16 18:35:00+02:00,1,Boeing 737-800,SunExpress,LTAI,AYT
1937,EDDF,XQ 140,Expected,Antalya,2022-06-16 19:25:00+02:00,1,Boeing 737 MAX 8,SunExpress,LTAI,AYT
1938,EDDF,XC 5411,Expected,Kayseri,2022-06-16 16:00:00+02:00,2,Boeing 737-800,Corendon Air,LTAU,ASR
1939,EDDF,XQ 970,Expected,İzmir,2022-06-16 13:55:00+02:00,1,Boeing 737,SunExpress,LTBJ,ADB
1940,EDDF,XC 3547,Expected,İzmir,2022-06-16 17:55:00+02:00,2,Boeing 737-800,Corendon Air,LTBJ,ADB
1941,EDDF,TK 7734,Expected,Istanbul,2022-06-16 12:30:00+02:00,1,Boeing 737-800,Turkish,LTFJ,SAW
1942,EDDF,PC 993,Expected,Istanbul,2022-06-16 13:50:00+02:00,2,Airbus A321,Pegasus,LTFJ,SAW
1943,EDDF,PC 995,Expected,Istanbul,2022-06-16 16:40:00+02:00,2,Airbus A320,Pegasus,LTFJ,SAW
1944,EDDF,TK 1587,Expected,Istanbul,2022-06-16 10:15:00+02:00,1,Airbus A330-200,Turkish,LTFM,IST
1945,EDDF,TK 1591,Expected,Istanbul,2022-06-16 13:50:00+02:00,1,Airbus A321,Turkish,LTFM,IST
1946,EDDF,LH 1299,Expected,Istanbul,2022-06-16 16:00:00+02:00,1,Airbus A320 (sharklets),Lufthansa,LTFM,IST
1947,EDDF,TK 1593,Expected,Istanbul,2022-06-16 17:25:00+02:00,1,Airbus A330-300,Turkish,LTFM,IST
1948,EDDF,LH 1301,Expected,Istanbul,2022-06-16 20:00:00+02:00,1,Airbus A320 NEO,Lufthansa,LTFM,IST
1949,EDDF,TK 1597,Expected,Istanbul,2022-06-16 21:00:00+02:00,1,Airbus A321,Turkish,LTFM,IST
1950,EDDF,LH 1407,Expected,Belgrade,2022-06-16 16:10:00+02:00,1,Airbus A321,Lufthansa,LYBE,BEG
1951,EDDF,JU 334,Expected,Belgrade,2022-06-16 19:35:00+02:00,2,Airbus A319,Air Serbia,LYBE,BEG
1952,EDDF,DE 2229,Expected,Punta Cana,2022-06-16 12:20:00+02:00,1,Airbus A330-200,Condor,MDPC,PUJ
1953,EDDF,DE 2162,Expected,Montego Bay,2022-06-16 13:00:00+02:00,1,Boeing 767-300,Condor,MKJS,MBJ
1954,EDDF,LH 499,Expected,Mexico City,2022-06-16 14:50:00+02:00,1,Boeing 747-8,Lufthansa,MMMX,MEX
1955,EDDF,SV 167,Expected,Jeddah,2022-06-16 14:45:00+02:00,2,Boeing 787-9,Saudia,OEJN,JED
1956,EDDF,RJ 125,Expected,Amman,2022-06-16 14:35:00+02:00,2,Airbus A320,Royal Jordanian,OJAI,AMM
1957,EDDF,ME 217,Expected,Beirut,2022-06-16 10:25:00+02:00,1,Airbus A321 NEO,Middle East,OLBA,BEY
1958,EDDF,LH 1307,Expected,Beirut,2022-06-16 20:05:00+02:00,1,Airbus A321,Lufthansa,OLBA,BEY
1959,EDDF,EK 45,Expected,Dubai City,2022-06-16 13:15:00+02:00,2,Airbus A380-800,Emirates,OMDB,DXB
1960,EDDF,EK 47,Expected,Dubai City,2022-06-16 19:55:00+02:00,2,Boeing 777-300ER,Emirates,OMDB,DXB
1961,EDDF,IA 245,Expected,Sulaymaniyah,2022-06-16 13:00:00+02:00,2,Boeing 737-800,I A W,ORSU,ISU
1962,EDDF,KE 905,Expected,Seoul,2022-06-16 17:40:00+02:00,2,Boeing 787-9,Korean Air,RKSI,ICN
1963,EDDF,LH 713,Expected,Seoul,2022-06-16 18:35:00+02:00,1,Boeing 747-8,Lufthansa,RKSI,ICN
1964,EDDF,LH 507,Expected,São Paulo,2022-06-16 10:50:00+02:00,1,Boeing 747-8,Lufthansa,SBGR,GRU
1965,EDDF,LA 8070,Expected,São Paulo,2022-06-16 16:40:00+02:00,1,Boeing 777-300ER,LATAM,SBGR,GRU
1966,EDDF,LH 543,Expected,Bogotá,2022-06-16 15:20:00+02:00,1,Airbus A340-300,Lufthansa,SKBO,BOG
1967,EDDF,CX 6799,Delayed,Hong Kong,2022-06-16 07:30:00+02:00,1,Airbus A340,Cathay Pacific,VHHH,HKG
1968,EDDF,LH 797,Delayed,Hong Kong,2022-06-16 07:30:00+02:00,1,Airbus A340,Lufthansa,VHHH,HKG
1969,EDDF,AI 121,Expected,New Delhi,2022-06-16 18:40:00+02:00,1,Boeing 787-8,Air India,VIDP,DEL
1970,EDDF,UK 25,Expected,New Delhi,2022-06-16 18:30:00+02:00,2,Boeing 787-9,Vistara,VIDP,DEL
1971,EDDF,QH 79,Expected,Ho Chi Minh City,2022-06-16 16:15:00+02:00,2,Boeing 787-9,Bamboo Airways,VVTS,SGN
1972,EDDF,LH 779,Delayed,Singapore,2022-06-16 07:05:00+02:00,1,Airbus A340-300,Lufthansa,WSSS,SIN
1973,EDDF,SN 7271,Delayed,Singapore,2022-06-16 07:05:00+02:00,1,Airbus A340-300,Brussels,WSSS,SIN
1974,EDDF,SQ 2008,Delayed,Singapore,2022-06-16 07:05:00+02:00,1,Airbus A340-300,Singapore,WSSS,SIN
1975,EDDF,SQ 326,Expected,Singapore,2022-06-16 20:40:00+02:00,1,Airbus A350-900,Singapore,WSSS,SIN
1976,EDDS,XC 283,Expected,Antalya,2022-06-16 10:05:00+02:00,,Boeing 737-800 (winglets),Corendon Air,LTAI,AYT
1977,EDDS,TI 631,Expected,Antalya,2022-06-16 14:00:00+02:00,,Boeing 737-400,Tailwind,LTAI,AYT
1978,EDDS,TI 2329,Expected,Antalya,2022-06-16 10:00:00+02:00,,Boeing 737-400,Tailwind,LTAI,AYT
1979,EDDS,TI 329,Expected,Antalya,2022-06-16 16:30:00+02:00,,Boeing 737-400,Tailwind,LTAI,AYT
1980,EDDS,C3 1711,Expected,Prishtina,2022-06-16 21:35:00+02:00,,Airbus A320,Trade Air,BKPR,PRN
1981,EDDS,EW 8006,Expected,Berlin,2022-06-16 20:05:00+02:00,1,Airbus A319,Eurowings,EDDB,BER
1982,EDDS,LH 128,Expected,Frankfurt-am-Main,2022-06-16 10:15:00+02:00,1,Airbus A319,Lufthansa,EDDF,FRA
1983,EDDS,LH 130,Expected,Frankfurt-am-Main,2022-06-16 13:55:00+02:00,1,Airbus A321-200 (Sharklets),Lufthansa,EDDF,FRA
1984,EDDS,LH 132,Expected,Frankfurt-am-Main,2022-06-16 17:50:00+02:00,1,Airbus A321,Lufthansa,EDDF,FRA
1985,EDDS,EW 7042,Expected,Hamburg,2022-06-16 15:55:00+02:00,1,Airbus A320-200 (Sharklets),Eurowings,EDDH,HAM
1986,EDDS,EW 7048,Expected,Hamburg,2022-06-16 19:15:00+02:00,1,Airbus A320,Eurowings,EDDH,HAM
1987,EDDS,LH 2146,Expected,Munich,2022-06-16 13:05:00+02:00,1,Bombardier CRJ900,Lufthansa,EDDM,MUC
1988,EDDS,LH 2148,Unknown,Munich,2022-06-16 16:45:00+02:00,1,Bombardier CRJ900,Lufthansa,EDDM,MUC
1989,EDDS,EW 2463,Expected,London,2022-06-16 11:50:00+02:00,1,Airbus A319,Eurowings,EGLL,LHR
1990,EDDS,EW 2461,Expected,London,2022-06-16 17:15:00+02:00,1,Airbus A320,Eurowings,EGLL,LHR
1991,EDDS,BA 920,Expected,London,2022-06-16 20:05:00+02:00,3,Airbus A320,British Airways,EGLL,LHR
1992,EDDS,EW 2465,Expected,London,2022-06-16 21:40:00+02:00,1,Airbus A320,Eurowings,EGLL,LHR
1993,EDDS,KL 1873,Expected,Amsterdam,2022-06-16 13:45:00+02:00,3,Embraer 190,KLM,EHAM,AMS
1994,EDDS,EW 2181,Expected,Amsterdam,2022-06-16 18:15:00+02:00,1,Airbus A320-200 (Sharklets),Eurowings,EHAM,AMS
1995,EDDS,KL 1875,Expected,Amsterdam,2022-06-16 17:40:00+02:00,3,Embraer 190,KLM,EHAM,AMS
1996,EDDS,X3 6254,Expected,Espargos,2022-06-16 22:00:00+02:00,3,Boeing 737-800 (winglets),TUIfly,GVAC,SID
1997,EDDS,EW 2921,Expected,Varna,2022-06-16 12:30:00+02:00,1,Airbus A320,Eurowings,LBWN,VAR
1998,EDDS,EW 2965,Expected,Split,2022-06-16 13:45:00+02:00,1,Airbus A319,Eurowings,LDSP,SPU
1999,EDDS,EW 2977,Expected,Zagreb,2022-06-16 18:55:00+02:00,1,Airbus A320,Eurowings,LDZA,ZAG
2000,EDDS,EW 2835,Expected,Alicante,2022-06-16 15:15:00+02:00,1,Airbus A319,Eurowings,LEAL,ALC
2001,EDDS,EW 2529,Expected,Barcelona,2022-06-16 11:15:00+02:00,1,Airbus A320,Eurowings,LEBL,BCN
2002,EDDS,VY 1866,Expected,Barcelona,2022-06-16 14:10:00+02:00,3,Airbus A320-200 (Sharklets),Vueling,LEBL,BCN
2003,EDDS,EW 2545,Expected,Ibiza Town,2022-06-16 16:20:00+02:00,1,Airbus A320,Eurowings,LEIB,IBZ
2004,EDDS,X3 2483,Expected,Menorca Island,2022-06-16 12:05:00+02:00,3,Boeing 737-800 (winglets),TUIfly,LEMH,MAH
2005,EDDS,DE 1525,Expected,Palma De Mallorca,2022-06-16 11:05:00+02:00,3,Airbus A320-200 (Sharklets),Condor,LEPA,PMI
2006,EDDS,X3 2715,Expected,Palma De Mallorca,2022-06-16 11:15:00+02:00,3,Boeing 737-800 (winglets),TUIfly,LEPA,PMI
2007,EDDS,EW 2597,Expected,Palma De Mallorca,2022-06-16 15:00:00+02:00,1,Airbus A319,Eurowings,LEPA,PMI
2008,EDDS,EW 2593,Expected,Palma De Mallorca,2022-06-16 16:45:00+02:00,1,Airbus A320,Eurowings,LEPA,PMI
2009,EDDS,EW 2583,Expected,Palma De Mallorca,2022-06-16 17:55:00+02:00,1,Airbus A320-200 (Sharklets),Eurowings,LEPA,PMI
2010,EDDS,EW 2589,Expected,Palma De Mallorca,2022-06-16 17:15:00+02:00,1,Airbus A319,Eurowings,LEPA,PMI
2011,EDDS,VY 3440,Expected,Palma De Mallorca,2022-06-16 17:45:00+02:00,3,Airbus A320,Vueling,LEPA,PMI
2012,EDDS,T7 47,Unknown,Lyon,2022-06-16 19:20:00+02:00,3,Beechcraft 1900,Twin Jet,LFLL,LYS
2013,EDDS,EW 2421,Expected,Nice,2022-06-16 19:15:00+02:00,1,Airbus A319,Eurowings,LFMN,NCE
2014,EDDS,AF 1408,Expected,Paris,2022-06-16 10:45:00+02:00,3,Embraer 170,Air France,LFPG,CDG
2015,EDDS,AF 1808,Expected,Paris,2022-06-16 17:45:00+02:00,3,Embraer 190,Air France,LFPG,CDG
2016,EDDS,DE 1647,Expected,Heraklion,2022-06-16 13:00:00+02:00,3,Airbus A320-200 (Sharklets),Condor,LGIR,HER
2017,EDDS,X3 4715,Expected,Heraklion,2022-06-16 20:30:00+02:00,3,Boeing 737-800 (winglets),TUIfly,LGIR,HER
2018,EDDS,EW 2689,Expected,Kavala,2022-06-16 11:35:00+02:00,1,Airbus A320,Eurowings,LGKV,KVA
2019,EDDS,EW 2695,Expected,Rodes Island,2022-06-16 21:40:00+02:00,1,Airbus A320,Eurowings,LGRP,RHO
2020,EDDS,EW 2683,Expected,Thessaloniki,2022-06-16 14:55:00+02:00,1,Airbus A320,Eurowings,LGTS,SKG
2021,EDDS,A3 510,Expected,Thessaloniki,2022-06-16 19:00:00+02:00,2,Airbus A320,Aegean,LGTS,SKG
2022,EDDS,EW 2819,Expected,Catania,2022-06-16 11:00:00+02:00,1,Airbus A320,Eurowings,LICC,CTA
2023,EDDS,EW 2801,Expected,Palermo,2022-06-16 18:10:00+02:00,1,Airbus A320,Eurowings,LICJ,PMO
2024,EDDS,EW 2825,Expected,Olbia,2022-06-16 18:25:00+02:00,1,Airbus A319,Eurowings,LIEO,OLB
2025,EDDS,EW 2861,Expected,Nápoli,2022-06-16 14:30:00+02:00,1,Airbus A320-200 (Sharklets),Eurowings,LIRN,NAP
2026,EDDS,EW 2759,Expected,Vienna,2022-06-16 10:00:00+02:00,1,Airbus A320,Eurowings,LOWW,VIE
2027,EDDS,EW 2605,Expected,Lisbon,2022-06-16 13:40:00+02:00,1,Airbus A320,Eurowings,LPPT,LIS
2028,EDDS,LX 1168,Expected,Zurich,2022-06-16 13:40:00+02:00,2,Embraer 190-E2,SWISS,LSZH,ZRH
2029,EDDS,TK 7944,Expected,Antalya,2022-06-16 10:40:00+02:00,1,Boeing 737-800 (winglets),Turkish,LTAI,AYT
2030,EDDS,XQ 152,Expected,Antalya,2022-06-16 15:35:00+02:00,1,Boeing 737-800 (winglets),SunExpress,LTAI,AYT
2031,EDDS,XQ 154,Expected,Antalya,2022-06-16 19:00:00+02:00,1,Airbus A320,SunExpress,LTAI,AYT
2032,EDDS,XQ 150,Expected,Antalya,2022-06-16 20:55:00+02:00,1,Boeing 737-800 (winglets),SunExpress,LTAI,AYT
2033,EDDS,XQ 704,Expected,Gaziantep,2022-06-16 19:30:00+02:00,1,Boeing 737-800 (winglets),SunExpress,LTAJ,GZT
2034,EDDS,XQ 972,Expected,İzmir,2022-06-16 13:55:00+02:00,1,Boeing 737-800 (winglets),SunExpress,LTBJ,ADB
2035,EDDS,TK 7750,Expected,Istanbul,2022-06-16 12:40:00+02:00,1,Boeing 737-800 (winglets),Turkish,LTFJ,SAW
2036,EDDS,PC 969,Expected,Istanbul,2022-06-16 13:15:00+02:00,3,Boeing 737-800 (winglets),Pegasus,LTFJ,SAW
2037,EDDS,TK 7752,Expected,Istanbul,2022-06-16 16:00:00+02:00,1,Boeing 737-800 (winglets),Turkish,LTFJ,SAW
2038,EDDS,PC 971,Expected,Istanbul,2022-06-16 16:55:00+02:00,3,Boeing 737-800 (winglets),Pegasus,LTFJ,SAW
2039,EDDS,TK 1703,Expected,Istanbul,2022-06-16 14:00:00+02:00,1,Airbus A330-200,Turkish,LTFM,IST
2040,EDDS,TK 1705,Expected,Istanbul,2022-06-16 18:20:00+02:00,1,Airbus A321-200 (Sharklets),Turkish,LTFM,IST
2041,EDLW,W6 4906,Unknown,Saarmellyok/balaton,2022-06-16 13:25:00+02:00,,Airbus A320,Wizz Air,,
2042,EDLW,FR 4925,Unknown,Kraków,2022-06-16 13:50:00+02:00,,Boeing 737-800,Ryanair,EPKK,KRK
2043,EDLW,W6 1093,Unknown,Katowice,2022-06-16 17:35:00+02:00,,Airbus A321,Wizz Air,EPKT,KTW
2044,EDLW,EW 4099,Unknown,Palma De Mallorca,2022-06-16 15:20:00+02:00,,Airbus A320,Eurowings,LEPA,PMI
2045,EDLW,EW 6812,Unknown,Palma De Mallorca,2022-06-16 18:40:00+02:00,,Airbus A320,Eurowings,LEPA,PMI
2046,EDLW,FR 2037,Unknown,Palma De Mallorca,2022-06-16 20:50:00+02:00,,Boeing 737-800,Ryanair,LEPA,PMI
2047,EDLW,EW 4075,Unknown,Thessaloniki,2022-06-16 12:10:00+02:00,,Airbus A320,Eurowings,LGTS,SKG
2048,EDLW,FR 4385,Unknown,Vienna,2022-06-16 20:00:00+02:00,,Airbus A320,Ryanair,LOWW,VIE
2049,EDLW,FR 2865,Unknown,Porto,2022-06-16 20:10:00+02:00,,Boeing 737-800,Ryanair,LPPR,OPO
2050,EDLW,W6 4353,Unknown,Banja Luka,2022-06-16 14:40:00+02:00,,Airbus A321,Wizz Air,LQBK,BNX
2051,EDLW,W6 4297,Unknown,Tuzla,2022-06-16 13:50:00+02:00,,Airbus A320,Wizz Air,LQTZ,TZL
2052,EDLW,W6 3773,Unknown,Sibiu,2022-06-16 20:30:00+02:00,,Airbus A320,Wizz Air,LRSB,SBZ
2053,EDLW,W6 7721,Unknown,Skopje,2022-06-16 10:35:00+02:00,,Airbus A320,Wizz Air,LWSK,SKP
2054,EDLW,W6 4091,Unknown,Belgrade,2022-06-16 15:55:00+02:00,,Airbus A320,Wizz Air,LYBE,BEG
2055,EDLW,W6 3711,Unknown,Târgu Mureş,2022-06-16 11:50:00+02:00,,Airbus A320,Wizz Air,LRTM,TGM
2056,EDDP,LH 160,Unknown,Frankfurt-am-Main,2022-06-16 17:50:00+02:00,,Airbus A319,Lufthansa,EDDF,FRA
2057,EDDP,LH 2168,Unknown,Munich,2022-06-16 15:55:00+02:00,,Embraer 195,Lufthansa,EDDM,MUC
2058,EDDP,DE 1527,Unknown,Palma De Mallorca,2022-06-16 11:40:00+02:00,,Airbus A321,Condor,LEPA,PMI
2059,EDDP,EW 6800,Unknown,Palma De Mallorca,2022-06-16 17:15:00+02:00,,Airbus A320,Eurowings,LEPA,PMI
2060,EDDP,DE 1657,Unknown,Rodes Island,2022-06-16 13:40:00+02:00,,Airbus A321,Condor,LGRP,RHO
2061,EDDP,OS 213,Unknown,Vienna,2022-06-16 18:35:00+02:00,,Embraer 195,Austrian,LOWW,VIE
2062,EDDP,XQ 274,Unknown,Antalya,2022-06-16 12:00:00+02:00,,Boeing 737-800,SunExpress,LTAI,AYT
2063,EDDP,XQ 276,Unknown,Antalya,2022-06-16 16:30:00+02:00,,Boeing 737,SunExpress,LTAI,AYT
2064,EDDP,PC 5029,Unknown,Antalya,2022-06-16 18:10:00+02:00,,Airbus A320,Pegasus,LTAI,AYT
2065,LOWW,LH 6322,Expected,Berlin,2022-06-16 10:15:00+02:00,,Airbus A320,Lufthansa,EDDB,BER
2066,LOWW,LH 6366,Expected,Stuttgart,2022-06-16 10:05:00+02:00,,Airbus A320,Lufthansa,EDDS,STR
2067,LOWW,TP 8708,Expected,Bucharest,2022-06-16 10:30:00+02:00,,Embraer 195,TAP Air Portugal,LROP,OTP
2068,LOWW,AA 8815,Expected,Madrid,2022-06-16 11:40:00+02:00,,Airbus A320,American,LEMD,MAD
2069,LOWW,DL 8332,Expected,Paris,2022-06-16 11:20:00+02:00,,Airbus A320,Delta Air Lines,LFPG,CDG
2070,LOWW,KQ 3920,Expected,Paris,2022-06-16 11:20:00+02:00,,Airbus A320,Kenya Airways,LFPG,CDG
2071,LOWW,LH 6354,Expected,Duesseldorf,2022-06-16 11:25:00+02:00,,Airbus A320,Lufthansa,EDDL,DUS
2072,LOWW,LH 6364,Expected,Hamburg,2022-06-16 11:15:00+02:00,,Airbus A320,Lufthansa,EDDH,HAM
2073,LOWW,LH 6372,Expected,Cologne,2022-06-16 11:05:00+02:00,,Airbus A320,Lufthansa,EDDK,CGN
2074,LOWW,LX 3562,Expected,Geneva,2022-06-16 11:10:00+02:00,,Embraer 195,SWISS,LSGG,GVA
2075,LOWW,MK 9494,Expected,Paris,2022-06-16 11:20:00+02:00,,Airbus A320,Air Mauritius,LFPG,CDG
2076,LOWW,MU 1909,Expected,Paris,2022-06-16 11:20:00+02:00,,Airbus A320,China Eastern,LFPG,CDG
2077,LOWW,UL 2381,Expected,Milan,2022-06-16 10:55:00+02:00,,Boeing 787-9,SriLankan,LIMC,MXP
2078,LOWW,OU 5545,Expected,Stockholm,2022-06-16 11:45:00+02:00,,Embraer 195,Croatia,ESSA,ARN
2079,LOWW,OU 5546,Expected,Copenhagen,2022-06-16 11:30:00+02:00,,Airbus A320,Croatia,EKCH,CPH
2080,LOWW,SK 9402,Expected,Stockholm,2022-06-16 11:45:00+02:00,,Embraer 195,SAS,ESSA,ARN
2081,LOWW,SK 9408,Expected,Copenhagen,2022-06-16 11:30:00+02:00,,Airbus A320,SAS,EKCH,CPH
2082,LOWW,UU 8138,Expected,Paris,2022-06-16 11:20:00+02:00,,Airbus A320,Air Austral,LFPG,CDG
2083,LOWW,VN 3658,Expected,Paris,2022-06-16 11:20:00+02:00,,Airbus A320,Vietnam,LFPG,CDG
2084,LOWW,AC 9678,Expected,Munich,2022-06-16 12:35:00+02:00,,Airbus A320,Air Canada,EDDM,MUC
2085,LOWW,LH 6422,Expected,Hanover,2022-06-16 12:00:00+02:00,,Embraer 195,Lufthansa,EDDV,HAJ
2086,LOWW,LH 6424,Expected,Berlin,2022-06-16 12:30:00+02:00,,Airbus A320,Lufthansa,EDDB,BER
2087,LOWW,LH 7336,Expected,Graz,2022-06-16 12:00:00+02:00,,Embraer 195,Lufthansa,LOWG,GRZ
2088,LOWW,LH 7358,Expected,Innsbruck,2022-06-16 12:05:00+02:00,,Embraer 195,Lufthansa,LOWI,INN
2089,LOWW,LO 4052,Expected,Graz,2022-06-16 12:00:00+02:00,,Embraer 195,LOT - Polish,LOWG,GRZ
2090,LOWW,LO 4064,Expected,Innsbruck,2022-06-16 12:05:00+02:00,,Embraer 195,LOT - Polish,LOWI,INN
2091,LOWW,LX 3554,Expected,Zurich,2022-06-16 12:10:00+02:00,,Airbus A320,SWISS,LSZH,ZRH
2092,LOWW,LX 3591,Expected,Graz,2022-06-16 12:00:00+02:00,,Embraer 195,SWISS,LOWG,GRZ
2093,LOWW,OS 7234,Expected,Munich,2022-06-16 12:35:00+02:00,,Airbus A320,Austrian,EDDM,MUC
2094,LOWW,OU 5500,Expected,Zagreb,2022-06-16 12:40:00+02:00,,Embraer 195,Croatia,LDZA,ZAG
2095,LOWW,OU 5547,Expected,Prague,2022-06-16 12:05:00+02:00,,Embraer 195,Croatia,LKPR,PRG
2096,LOWW,SK 9448,Expected,Zagreb,2022-06-16 12:40:00+02:00,,Embraer 195,SAS,LDZA,ZAG
2097,LOWW,SQ 2156,Expected,Munich,2022-06-16 12:35:00+02:00,,Airbus A320,Singapore,EDDM,MUC
2098,LOWW,TG 7223,Expected,Innsbruck,2022-06-16 12:05:00+02:00,,Embraer 195,Thai Airways International,LOWI,INN
2099,LOWW,UA 9345,Expected,Munich,2022-06-16 12:35:00+02:00,,Airbus A320,United,EDDM,MUC
2100,LOWW,UA 9820,Expected,New York,2022-06-16 12:00:00+02:00,,Boeing 767-300 (winglets),United,KJFK,JFK
2101,LOWW,AY 6506,Expected,Doha,2022-06-16 13:25:00+02:00,,Boeing 787-8,Finnair,OTHH,DOH
2102,LOWW,FB 1932,Expected,Doha,2022-06-16 13:25:00+02:00,,Boeing 787-8,Bulgaria Air,OTHH,DOH
2103,LOWW,MH 9269,Expected,Doha,2022-06-16 13:25:00+02:00,,Boeing 787-8,Malaysia,OTHH,DOH
2104,LOWW,SK 9426,Expected,Tirana,2022-06-16 13:55:00+02:00,,Airbus A320,SAS,LATI,TIA
2105,LOWW,TP 8700,Expected,Bucharest,2022-06-16 13:55:00+02:00,,Airbus A320,TAP Air Portugal,LROP,OTP
2106,LOWW,UL 3561,Expected,Doha,2022-06-16 13:25:00+02:00,,Boeing 787-8,SriLankan,OTHH,DOH
2107,LOWW,WB 1031,Expected,Doha,2022-06-16 13:25:00+02:00,,Boeing 787-8,RwandAir,OTHH,DOH
2108,LOWW,WY 6311,Expected,Doha,2022-06-16 13:25:00+02:00,,Boeing 787-8,Oman Air,OTHH,DOH
2109,LOWW,EY 3256,Expected,Jeddah,2022-06-16 14:45:00+02:00,,Airbus A320,Etihad Airways,OEJN,JED
2110,LOWW,LH 6406,Expected,Klagenfurt am Wörthersee,2022-06-16 14:55:00+02:00,,Embraer 195,Lufthansa,LOWK,KLU
2111,LOWW,LH 6441,Expected,Thessaloniki,2022-06-16 14:45:00+02:00,,Airbus A320,Lufthansa,LGTS,SKG
2112,LOWW,LH 6443,Expected,Skopje,2022-06-16 14:10:00+02:00,,Airbus A320,Lufthansa,LWSK,SKP
2113,LOWW,LH 6459,Expected,Prishtina,2022-06-16 14:05:00+02:00,,Airbus A321,Lufthansa,BKPR,PRN
2114,LOWW,LO 4072,Expected,Klagenfurt am Wörthersee,2022-06-16 14:55:00+02:00,,Embraer 195,LOT - Polish,LOWK,KLU
2115,LOWW,OS 8842,Expected,Duesseldorf,2022-06-16 14:45:00+02:00,,Airbus A319,Austrian,EDDL,DUS
2116,LOWW,SK 9452,Expected,Skopje,2022-06-16 14:10:00+02:00,,Airbus A320,SAS,LWSK,SKP
2117,LOWW,SK 9472,Expected,Thessaloniki,2022-06-16 14:45:00+02:00,,Airbus A320,SAS,LGTS,SKG
2118,LOWW,OU 5506,Expected,Dubrovnik,2022-06-16 14:25:00+02:00,,Airbus A320,Croatia,LDDU,DBV
2119,LOWW,OU 5512,Expected,Zadar,2022-06-16 14:40:00+02:00,,Embraer 195,Croatia,LDZD,ZAD
2120,LOWW,LG 1722,Expected,Budapest,2022-06-16 15:50:00+02:00,,Embraer 195,Luxair,LHBP,BUD
2121,LOWW,LH 6435,Expected,Košice,2022-06-16 15:50:00+02:00,,Embraer 195,Lufthansa,LZKZ,KSC
2122,LOWW,LO 5229,Expected,Kraków,2022-06-16 15:30:00+02:00,,Embraer 195,LOT - Polish,EPKK,KRK
2123,LOWW,LX 3594,Expected,Sarajevo,2022-06-16 15:55:00+02:00,,Airbus A320,SWISS,LQSA,SJJ
2124,LOWW,OS 2338,Expected,Hurghada,2022-06-16 15:05:00+02:00,,Airbus A320,Austrian,HEGN,HRG
2125,LOWW,OS 8914,Expected,Cologne,2022-06-16 15:15:00+02:00,,Airbus A319,Austrian,EDDK,CGN
2126,LOWW,SK 9462,Expected,Sarajevo,2022-06-16 15:55:00+02:00,,Airbus A320,SAS,LQSA,SJJ
2127,LOWW,DL 8384,Expected,Paris,2022-06-16 16:55:00+02:00,,Airbus A319,Delta Air Lines,LFPG,CDG
2128,LOWW,LH 6344,Expected,Hamburg,2022-06-16 16:35:00+02:00,,Airbus A321,Lufthansa,EDDH,HAM
2129,LOWW,LH 6350,Expected,Berlin,2022-06-16 16:20:00+02:00,,Airbus A320,Lufthansa,EDDB,BER
2130,LOWW,LH 6391,Expected,Varna,2022-06-16 16:50:00+02:00,,Airbus A320,Lufthansa,LBWN,VAR
2131,LOWW,LH 6394,Expected,Duesseldorf,2022-06-16 16:40:00+02:00,,Embraer 195,Lufthansa,EDDL,DUS
2132,LOWW,LH 6450,Expected,Podgorica,2022-06-16 16:20:00+02:00,,Airbus A320,Lufthansa,LYPG,TGD
2133,LOWW,LH 6451,Expected,Iaşi,2022-06-16 16:45:00+02:00,,Embraer 195,Lufthansa,LRIA,IAS
2134,LOWW,LH 6462,Expected,Munich,2022-06-16 16:20:00+02:00,,Embraer 195,Lufthansa,EDDM,MUC
